baaŋ	1
guli̱	1
luc	1
thɛlɛ	1
tuɔk	1
cak	1
gööli̱	1
jɛnɔ	1
ramɔ	1
ca̱tɛ	1
göl	1
kɔni̱	1
tɔ̱	1
tɛ	1
latɔ̱	1
ca	1
da̱a̱k	1
ciaŋ	1
ciɛŋä	1
nyi̱r	1
gak	1
tiɛl	1
leer	1
rɔal	1
kuth	1
guiɛr	1
dääk	1
nath	1
lɔaac	1
yɔ̱ŋ	1
kɔaaŋni̱	1
tekä	1
ciɛŋ	1
raankä	1
waakɛ	1
da	1
gɔ̱ɔ̱rkä	1
wen	1
ba̱rɔw	1
ba̱däk	1
ba̱ŋuan	1
la̱tdä	1
män	1
dhɔarä	1
dan	1
lökɛ	1
ni̱kɛ	1
teni̱	1
di̱	1
be	1
maakaal	1
thuk	1
luekni̱	1
tha̱ŋ	1
guäthni̱	1
cup	1
rɛcɔ	1
bën	1
köö	1
pɛlɛ	1
jaa	1
ci̱ätkɛ	1
bäär	1
ga̱ra̱rɛ	1
ka̱m	1
tho	1
baap	1
biä	1
yɔ̱di̱kä	1
nämbär	1
ɛmɔni̱	1
cäätdɛ	1
ciötdu	1
meniɛ	1
gui̱l	1
ciötdä	1
ciööt	1
nɛɛni̱	1
kɔ̱kiɛn	1
ŋuaanda	1
dho̱o̱l	1
jurä	1
kur	1
wi̱diɛn	1
robɛ	1
ŋot	1
kuɔ̱r	1
kɔak	1
nëë	1
kɔk	1
cuaal	1
lɔw	1
kuoth	1
la̱r	1
ci	1
tee	1
dui̱rɛ	1
dhɔarɛ	1
cɔl	1
warɛgak	1
thöp	1
puc	1
mi̱ci̱n	1
ja̱k	1
buɔ̱n	1
duël	1
ja̱l	1
go̱o̱r	1
buɔɔny	1
kärɔa	1
inɔnɔ	1
rɛyda	1
duɔth	1
ɔni̱	1
jalapni̱	1
ɛlöö	1
riet	1
gaŋä	1
rɔdä	1
ɛmi̱	1
ŋak	1
kɔnɛ	1
jalap	1
bɔ̱	1
mɔni̱	1
mi̱th	1
thɛm	1
diɛn	1
mieth	1
liip	1
liɛpä	1
dɔ̱ŋ	1
kua̱n	1
jänyɛ	1
määth	1
kadɛ	1
milɛ	1
bäthɔli̱	1
ŋuɔ̱k	1
rɛc	1
toŋ	1
mur	1
tiɛɛr	1
thar	1
duth	1
jɔkɛ	1
di̱tdɛ	1
kuiyɛ	1
duŋ	1
tiit	1
cerɛ	1
tuny	1
ɣo̱nh	1
cuɔt	1
tharɛ	1
murɛ	1
möt	1
böt	1
kuɔ̱kɛ	1
ŋöth	1
nhök	1
ŋɔɔth	1
gurä	1
göörä	1
tɔylɛt	1
wi̱	1
ciäth	1
ciɛth	1
kaa	1
tiäckɛ	1
dueel	1
jekɛ	1
nyuurkä	1
guiäcä	1
bi̱di̱öö	1
talpoondä	1
maalɛ	1
mani̱	1
thiap	1
puɔ̱nydä	1
jio̱m	1
dundɛ	1
kuɛn	1
görä	1
luɔm	1
luɔ̱m	1
yil	1
pay	1
thany	1
cɔwdɛ	1
näk	1
ko̱o̱ri̱	1
go̱rä	1
dɛŋ	1
jäkä	1
duel	1
gɔrä	1
khartoum	1
ŋäcɛ	1
gɔy	1
gɔ̱rä	1
burunti̱	1
wanɛmɔ	1
gɔ̱a̱r	1
gatluak	1
ŋiëckɛ	1
ca̱r	1
rɔa	1
ɣa̱a̱	1
maar	1
guɔ̱ɔ̱rkä	1
tim	1
ciëŋ	1
kɔŋ	1
tut	1
thoknuäri̱	1
görni	1
luuc	1
thuɔk	1
jiääk	1
cɛɛ	1
kac	1
thiecɛ	1
jiɛɛn	1
ga̱r	1
tharkäjɛ	1
derɛ	1
pa̱l	1
jiok	1
pa̱lɛ	1
thoknuärä	1
we̱	1
aa	1
bitni̱	1
runwaŋ	1
nyamal	1
tha̱l	1
gɔa	1
mi̱i̱th	1
gatmanlendɛ	1
luɔ̱c	1
cuaa	1
cuɔl	1
ŋa̱m	1
nyuɛy	1
baak	1
nyɔkni̱	1
gaatdi̱	1
lɛni	1
ca̱m	1
jiäk	1
dɛ̈ŋ	1
nyuëy	1
luaal	1
wak	1
jɔw	1
madi̱n	1
näki̱	1
nyärä	1
nyuɛ̈ɛ̈	1
dëc	1
ka̱kɛ	1
luɔc	1
tää	1
tuk	1
buk	1
thoknath	1
